sep=,
"Start date","End date",Country,ISO,Location,Latitude,Longitude,"Magnitude value","Magnitude scale","Disaster type","Disaster subtype","Associated disaster","Associated disaster2","Total deaths","Total affected","Total damage ('000 US$)","Insured losses ('000 US$)","Disaster name","Disaster No."
01/10/2000,01/10/2000,"El Salvador",SLV,"Ahuachapan, Cabanas, Chalatenango, Cuscatlan, La Libertad, La Paz, La Union, Morazan, San Miguel, San Salvador, San Vicente, Santa Ana, Sonsonate, Usulutan provinces",,,,Kph,Storm,"Tropical cyclone",--,--,1,100,0,0,Keith,2000-0645
21/09/2002,21/09/2002,"El Salvador",SLV,"Ahuachapan province",,,0,Kph,Storm,"Tropical cyclone",--,--,0,500,0,0,Isidore,2002-0851
01/10/2005,13/10/2005,"El Salvador",SLV,"San Salvador, San Marcos districts (San Salvador province), La Libertad, Santa Tecla districts (La Libertad province), Lourdes city (Colon district, La Libertad province), Chaparral village (Chilanga district, Morazan province), Ateos city (Sacacoyo district, La Libertad province), El Chaparral area (Ciudad Barrios district, San Miguel province)",,,,Kph,Storm,"Tropical cyclone","Slide (land, mud, snow, rock)",--,69,72141,355700,0,Stan,2005-0567
19/05/2005,19/05/2005,"El Salvador",SLV,"Ahuachapan, Cabanas, Chalatenango, Cuscatlan, La Libertad, La Paz, La Union, Morazan, San Miguel, San Salvador, San Vicente, Santa Ana, Sonsonate, Usulutan provinces",,,,Kph,Storm,"Tropical cyclone",--,--,0,0,0,0,Adrian,2005-0732
04/09/2007,04/09/2007,"El Salvador",SLV,"Ahuachapan, Cabanas, Chalatenango, Cuscatlan, La Libertad, La Paz, La Union, Morazan, San Miguel, San Salvador, San Vicente, Santa Ana, Sonsonate, Usulutan provinces",,,,Kph,Storm,"Tropical cyclone",Flood,--,0,2800,0,0,Felix,2007-0439
07/11/2009,09/11/2009,"El Salvador",SLV,"San Vicente, San Salvador, Cabanas, Cuscatlan, La Paz, La Libertad, Usulutan provinces",13.77,-89,,Kph,Storm,"Tropical cyclone",Flood,"Slide (land, mud, snow, rock)",275,90000,939000,0,"Hurricane ""Ida""",2009-0477
29/05/2010,01/06/2010,"El Salvador",SLV,"San Salvador, Sonsonate, Ahuachapan, La Libertad provinces",,,,Kph,Storm,"Tropical cyclone",Flood,"Slide (land, mud, snow, rock)",10,11520,20000,0,"Hurricane Agatha",2010-0211
27/06/2010,27/06/2010,"El Salvador",SLV,"San Miguel province",,,,Kph,Storm,"Tropical cyclone",Rain,--,6,500,0,0,"Tropical storm ""Alex""",2010-0260
25/09/2010,25/09/2010,"El Salvador",SLV,"Ahuachapan, Cabanas, Chalatenango, Cuscatlan, La Libertad, La Paz, La Union, Morazan, San Miguel, San Salvador, San Vicente, Santa Ana, Sonsonate, Usulutan provinces",,,,Kph,Storm,"Tropical cyclone",--,--,1,0,0,0,"Tropical storm Matthew",2010-0503
02/05/2015,04/05/2015,"El Salvador",SLV,"Ahuachapan, Sonsonate, La Libertad, La Paz, San Vicente, Usulutan, La Union provinces",,,,Kph,Storm,"Convective storm",--,--,12,20000,0,0,,2015-0198
05/10/2017,06/10/2017,"El Salvador",SLV,"Chalatenango, La Libertad ",,,,Kph,Storm,"Tropical cyclone","Slide (land, mud, snow, rock)",--,10,584,0,0,"Tropical depression'16/Hurricane 'Nate'",2017-0410
07/01/2005,08/01/2005,Estonia,EST,"Pärnu (Pärnu linn district, Pärnu Maakond province)",,,,Kph,Storm,"Extra-tropical storm",Rain,--,0,100,130000,26000,Erwin,2005-0011
19/01/1999,19/01/1999,Fiji,FJI," Ba, Nadi, Lautoka, Tavua, Rakiraki Districts",,,,Kph,Storm,"Tropical cyclone",--,--,12,1772,3500,0,Dani,1999-0023
01/03/2001,01/03/2001,Fiji,FJI,"Western, Central, Eastern provinces",,,220,Kph,Storm,"Tropical cyclone",--,--,1,0,0,0,Paula,2001-0223
14/01/2003,14/01/2003,Fiji,FJI,"Northern, Eastern, Western provinces
",,,150,Kph,Storm,"Tropical cyclone",Surge,"Slide (land, mud, snow, rock)",17,30000,30000,0,Ami,2003-0024
08/04/2004,08/04/2004,Fiji,FJI,"Central, Western, Northern provinces",,,90,Kph,Storm,"Tropical cyclone",Flood,"Slide (land, mud, snow, rock)",16,5000,4000,0,,2004-0153
29/01/2006,06/02/2006,Fiji,FJI,"Lautoka, Ba towns (Ba district, Western province), Rakiraki town (Ra district, Western province)",-17.82,177.68,,Kph,Storm,"Tropical cyclone",Flood,--,0,168,0,0,Jim,2006-0073
05/04/2007,05/04/2007,Fiji,FJI,"Lau district (Eastern province)",,,120,Kph,Storm,"Tropical cyclone","Slide (land, mud, snow, rock)",--,1,0,0,0,Cliff,2007-0151
05/12/2007,07/12/2007,Fiji,FJI,"Cikobia island (Lau district, Eastern province)",,,250,Kph,Storm,"Tropical cyclone",--,--,0,69,652,0,Daman,2007-0655
28/01/2008,29/01/2008,Fiji,FJI,"Central, Eastern, Northern, Western provinces",,,177,Kph,Storm,"Tropical cyclone",Flood,--,7,0,30000,0,"Cyclone ""Gene""",2008-0051
14/12/2009,15/12/2009,Fiji,FJI,"Central, Western provinces",,,100,Kph,Storm,"Tropical cyclone",Flood,--,2,3845,13300,0,"Cyclone Mick",2009-0554
14/03/2010,16/03/2010,Fiji,FJI,"Central, Easter, Northern, Western provinces",,,250,Kph,Storm,"Tropical cyclone",Flood,--,2,39101,39427,0,"Cyclone ""Tomas""",2010-0106
16/12/2012,18/12/2012,Fiji,FJI,"Bua, Macuata, Cakaudrove districts (Northern province), Ba, Nadroga & Navosa, Ra districts (Western province)",,,,Kph,Storm,"Tropical cyclone",--,--,2,8400,8400,0,"Cyclone Evan",2012-0498
20/02/2016,21/02/2016,Fiji,FJI,"Savusavu (Cakaudrove district, Northern province, Vanua Levu Isl. and Taveuni Isl.), Bua, Macuata districts (Northern province, Vanua Levu Isl.), Western, Central provinces (Viti Levu, Yasawa, Mamanuca Isl.), Lau district (Eastern province, Vanua Balavu, Nayau Isl.), Lomaiviti district (Eastern province, Koro Isl.)",,,325,Kph,Storm,"Tropical cyclone",Flood,Surge,45,540558,600000,50000,"Cyclone Winston",2016-0041
04/04/2016,07/04/2016,Fiji,FJI,"Central, Western provinces (Viti Levu Isl.)",,,,Kph,Storm,"Tropical cyclone",Flood,--,2,5000,0,0,"Tropical cyclone Zena",2016-0141
02/04/2018,02/04/2018,Fiji,FJI,Nadi,,,100,Kph,Storm,"Tropical cyclone",Flood,--,5,89950,0,0,"Cyclone 'Josie'",2018-0101
30/05/1999,30/05/1999,France,FRA,Paris,,,,Kph,Storm,--,--,--,3,100020,0,0,,1999-0202
26/12/1999,28/12/1999,France,FRA,"South-Western, Western ",,,200,Kph,Storm,"Extra-tropical storm","Slide (land, mud, snow, rock)",--,88,3400011,8000000,4450000,Lothar,1999-0571
27/12/1999,28/12/1999,France,FRA,,,,,Kph,Storm,"Extra-tropical storm",--,--,8,0,4000000,0,Martin,1999-0611
19/09/2000,19/09/2000,France,FRA,"Montpellier city (Herault district, Languedoc-Rousillon province), Marseille city (Bouches-du-Rhone district, Provence-Alpes-Cote-d'Azur province)",,,100,Kph,Storm,"Convective storm",--,--,6,207,0,0,,2000-0636
06/07/2001,06/07/2001,France,FRA,"Strasbourg city (Bas-Rhin district, Alsace province)",,,149,Kph,Storm,"Convective storm",--,--,12,85,0,0,,2001-0324
20/10/2001,21/10/2001,France,FRA,"Villeneuve-les-Maguelone city (Hérault district, Languedoc-Rousillon province), Loriol city (Haute-Loire district, Auvergne province)",,,,Kph,Storm,"Convective storm",--,--,2,335,0,0,,2001-0583
27/10/2002,27/10/2002,France,FRA,"Eure district (Haute-Normandie province), Manche, Calvados districts (Basse-Normandie province), Pas-de-Calais district (Nord-Pas-de-Calais province), Somme district (Picardie province), Seine-Maritime district (Haute-Normandie province), Seine-Saint-Denis district (Ile-de-France province)",,,,Kph,Storm,"Extra-tropical storm",--,--,4,3,1000,0,Jeanett,2002-0673
18/11/2002,18/11/2002,France,FRA,"Var, Vaucluse districts (Provence-Alpes-Cote-d'Azure province)",,,0,Kph,Storm,--,--,--,1,250,0,0,,2002-0712
02/01/2003,03/01/2003,France,FRA,"Alsace, Champagne-Ardenne, Franche-Comte, Lorraine provinces (Nord-East region)",,,,Kph,Storm,"Extra-tropical storm",--,--,1,0,50,0,Calvann,2003-0003
15/07/2003,15/07/2003,France,FRA,"Maine-et-Loire district (Pays-de-la-Loire province), Landes, Gironde districts (Aquitaire province), Charente-Maritime, Vienne districts (Poitou-Charentes province)",,,160,Kph,Storm,--,Hail,Rain,5,70,0,0,,2003-0395
17/08/2004,18/08/2004,France,FRA,"Alpes-maritimes, Var, Bouches-du-Rhone districts (Provence-Alpes-Cote-d'Azur province), Gard, Aude, Herault, Pyrenees-Orientales districts (Languedoc-Rousillon province) (Region Méditérranéenne), Aveyron, Lot districts (Midi-Pyrenees province), Lozère district (Langedoc-Rousillon province), Cantal, Haute-Loire, Puy-de-Dôme, Allier districts (Auvergne province), Loire district (Rhone-Alpes province), Creuse, Haute-Vienne, Corrèze districts (Limousin province) (Massif Central)",,,,Kph,Storm,--,Rain,--,11,0,0,0,,2004-0427
/03/2006,/03/2006,France,FRA,"Provence-Alpes-Cote-d'Azur, Franche-Comte, Rhone-Alpes, Lorraine, Alsace provinces",,,,Kph,Storm,--,"Cold wave",--,4,0,0,0,,2006-0124
23/10/2006,24/10/2006,France,FRA,"Vendée district (Pays de Loire province), Doubs, Jura (Franche-Comte province) ; Bretagne, Pays de Loire, Auvergne provinces",,,133,Kph,Storm,"Convective storm",Flood,--,1,602,0,0,,2006-0573
18/01/2007,18/01/2007,France,FRA,"Alsace, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Franche-Comte, Haute-Normandie, Ile-de-France, Lorraine, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie provinces",,,,Kph,Storm,"Extra-tropical storm",--,--,3,0,250000,130000,Kyrill,2007-0019
23/01/2007,26/01/2007,France,FRA,"Poitou-Charentes, Aquitaine, Midi-Pyrenees, Languedoc-Rousillon, Limousin provinces (South-West)",,,,Kph,Storm,"Convective storm",--,--,1,0,0,0,,2007-0037
25/05/2007,27/05/2007,France,FRA,"Pau city (Ossau valley, Pyrenees-Atlantique district, Aquitaine province)",43.3,-0.47,,Kph,Storm,--,Flood,Hail,1,900,0,0,,2007-0170
10/03/2008,10/03/2008,France,FRA,"Basse-Normandie, Haute-Normandie, Picardie, Nord-Pas-de-Calais provinces (Northern)",,,155,Kph,Storm,"Convective storm",Flood,--,2,0,0,0,Johanna,2008-0165
10/06/2008,10/06/2008,France,FRA,"Avignon, Thor cities (Vaucluse distric, Provence-Alpes-Cote-d'Azur province), Saint-Martin de Vers, Saint-Sauveur-la-valléen cities (Lot), Roquefort (Aveyron) ; Ain district (Rhone-Alpes province) ; Bourgogne province",,,,Kph,Storm,"Convective storm","Slide (land, mud, snow, rock)",Flood,0,606,0,0,,2008-0237
03/08/2008,04/08/2008,France,FRA,"Hautmont city (Nord distric, Nord-Pas-de-Calais province)",,,215,Kph,Storm,"Convective storm",--,--,3,2100,80000,60000,,2008-0321
23/01/2009,26/01/2009,France,FRA,"Landes, Pyrénées-Atlantiques, Lot-et-Garonne district (Aquitaine province), Hautes-Pyrénnées, Gers, Haute-Garonne (Midi-Pyrenées province), Aude, Pyrénnées Orientales (Languedoc-Rousillon province)",42.24,-2.6,171,Kph,Storm,"Extra-tropical storm",Flood,"Slide (land, mud, snow, rock)",11,0,3200000,2090000,Klaus,2009-0014
28/02/2010,02/03/2010,France,FRA,"Charente-Maritime, Vienne, Deux-Sèvres districts (Poitou-Charentes province), Vendée district (Pays-de-la-Loire province)",,,140,Kph,Storm,"Extra-tropical storm",Flood,--,53,500079,4230000,2100000,Xynthia,2010-0088
23/12/2010,24/12/2010,France,FRA,"Oise, Aisne districts (Picardie province), Ardennes, Aube, Marne districts (Champagne-Ardenne province), Loiret district (Centre province), Yonne district (Bourgogne province) (North departments), Aveyron, Lot, Tarn districts (Midi-Pyrenees province), Corrèze, Creuse districts (Limousin province), Pyrénées-Orientales (Languedoc-Rousillon province)",,,,Kph,Storm,"Convective storm",--,--,0,0,0,0,,2010-0652
15/12/2011,16/12/2011,France,FRA,"Bretagne province",,,140,Kph,Storm,"Extra-tropical storm","Transport accident",--,0,0,0,0,Joachim,2011-0518
27/10/2013,28/10/2013,France,FRA,"Basse-Normandie, Haute-Normandie, Nord-Pas-de-Calais, Bretagne provinces",,,132,Kph,Storm,"Extra-tropical storm",--,--,1,0,0,0,"Storm Christian",2013-0398
23/12/2013,25/12/2013,France,FRA,"Alpes-Maritimes district (Provence-Alpes-Cote-d'Azur province) ; Valée du Rhône (Rhone-Alpes province) ; Auvergne, Alsace,  Bretagne, Normandie provinces",,,150,Kph,Storm,"Extra-tropical storm",Flood,Rain,1,0,0,0,"Storm Dirk",2013-0530
07/01/2014,07/01/2014,France,FRA,"Biarritz city (Pyrenees-Atlantique district, Aquitaine province)",,,,Kph,Storm,"Convective storm",--,--,2,0,0,0,,2014-0008
14/02/2014,14/02/2014,France,FRA,"Bretagne province",,,150,Kph,Storm,"Extra-tropical storm",--,--,0,0,0,0,Ulla,2014-0067
08/06/2014,10/06/2014,France,FRA,"Bordeaux city (Gironde district, Aquitaine province), Cognac city (Charente district, Poitou-Charentes province) ; Languedoc region (Languedoc-Rousillon province)",,,,Kph,Storm,"Convective storm",--,--,0,0,0,0,,2014-0209
18/09/2014,18/09/2014,France,FRA,"Lamalou-les-Bains city (Herault district, Languedoc-Rousillon province) ; Aveyron distric (Midi-Pyrénées province), Gard district (Languedoc-Rousillon province) Ardeche district (Rhone-Alpes province)",,,,Kph,Storm,"Convective storm",Flood,"Slide (land, mud, snow, rock)",6,0,182000,145000,,2014-0388
16/09/2015,16/09/2015,France,FRA,"Aube, Ardennes districts (Champagne-Ardenne province), Ain district (Rhone-Alpes province)",,,130,Kph,Storm,"Convective storm",--,--,3,750,0,0,,2015-0434
06/03/2017,07/03/2017,France,FRA,"Brittany, Provence, Sud Ouest (Brive), Alpes du Sud, Centre et Sud-Est. ",,,193,Kph,Storm,"Extra-tropical storm",--,--,2,11,100000,341000,'Zeus',2017-0086
03/01/2018,04/01/2018,France,FRA,"Alps, Morillon (Haute Savoie), Corse, Savoie, Isère, Cambrai (Nord), Paris region (Ile-de-France), Seine Maritime, Pas de Calais, Haute Marne, Manche, Bretagne, Lucenay-Lévêque (Saône et Loire)",,,160,Kph,Storm,"Convective storm",Wildfire,"Slide (land, mud, snow, rock)",6,30,200000,0,Eleanor,2018-0002
17/01/2018,18/01/2018,France,FRA,"Pas-de-Calais department, Nord",,,,Kph,Storm,"Extra-tropical storm",--,--,0,0,0,0,"'Friederike' (David)",2018-0025
04/02/2010,04/02/2010,"French Polynesia",PYF,"Tubuai island (Australes archipelagos), Bora Bora, Maupiti, Raiatea, Tahaa, Huahine islands (Iles sous le Vent group), Tahiti, Moorea, Maiao island (Iles du vent group)",,,260,Kph,Storm,"Tropical cyclone",Flood,Surge,1,3411,11000,0,"Cyclone ""Oli""",2010-0044
05/04/2009,06/04/2009,Gabon,GAB,"Mouila town (Douya-Onoye district, Ngounie province), Libreville district (Estuaire province)",,,,Kph,Storm,"Convective storm",Flood,--,0,800,0,0,,2009-0170
17/04/2010,18/04/2010,Gabon,GAB,"Mouila town (Douya-Onoye district, Ngounie province)",,,,Kph,Storm,"Convective storm",--,--,0,1765,0,0,,2010-0166
/12/2010,/01/2011,Gabon,GAB,"Tchibanga town (Mougoutsi district, Nyanga province), Franceville town (Passa district, Haut-Ogooue province), Mimongo town (Ogoulou district, Ngounie province)",,,,Kph,Storm,"Convective storm",Flood,--,0,1765,0,0,,2010-0698
24/08/2003,24/08/2003,"Gambia (the)",GMB,"Mansajang Kunda, Manneh Kunda, Alluhareh, Basse, Kobe Kunda villages (Fulladu East district, Upper River province)",,,65,Kph,Storm,--,Flood,Rain,3,8019,0,0,,2003-0422
24/05/2004,24/05/2004,"Gambia (the)",GMB,"Allunhari, Kanubeh, Nyakoi Kerewan, Nyakoi Taibatu villages (Fulladu East district, Upper River province)",,,,Kph,Storm,--,Rain,--,2,6137,0,0,,2004-0300
02/06/2008,02/06/2008,"Gambia (the)",GMB,"Darsilameh village (Sandu district, Upper River province)",,,,Kph,Storm,"Convective storm",--,--,0,300,0,0,,2008-0231
02/07/2009,02/07/2009,"Gambia (the)",GMB,"Banjul district (Kanifing Municipal Council province), Central River, Lower River, Upper River provinces",,,,Kph,Storm,"Convective storm",--,--,0,2350,0,0,,2009-0252
/02/2001,/02/2001,Georgia,GEO,"Kazbegui, Gudauri areas (Kazbegui district, Mtskheta-Mtianeti province)",,,,Kph,Storm,--,--,--,0,900,0,0,,2001-0107
19/07/2012,19/07/2012,Georgia,GEO,"Samtskhe-Javakheti, Mtskheta-Mtianeti, Kakheti provinces",,,,Kph,Storm,"Convective storm",Hail,Flood,0,6018,91000,0,,2012-0550
24/03/2013,24/03/2013,Georgia,GEO,"Adjara Aut.Rep. province",,,,Kph,Storm,"Convective storm",--,--,0,1750,0,0,,2013-0502
24/12/1999,27/12/1999,Germany,DEU,,,,180,Kph,Storm,"Extra-tropical storm",--,--,15,0,1600000,650000,Lothar,1999-0571
04/12/1999,05/12/1999,Germany,DEU,,,,,Kph,Storm,"Extra-tropical storm",--,--,3,0,150000,100000,Anatol,1999-0590
06/07/2001,07/07/2001,Germany,DEU,"Bayern province",,,100,Kph,Storm,"Convective storm",--,--,6,0,300000,200000,Willy,2001-0386
28/01/2002,29/01/2002,Germany,DEU,"Bremen, Thueringen, Bayern, Hamburg, Mecklenburg-Vorpommern province ; Oranienbourg city (Brandenburg province)",,,,Kph,Storm,--,Flood,--,4,6,150000,100000,Jennifer,2002-0055
10/07/2002,10/07/2002,Germany,DEU,"Berlin province",,,150,Kph,Storm,--,--,--,7,13,100000,0,,2002-0420
26/10/2002,26/10/2002,Germany,DEU,"Nordrhein-Westfalen, Hessen, Schleswig-Holstein, Niedersachsen provinces",,,180,Kph,Storm,"Extra-tropical storm",--,--,11,0,1800000,1200000,Jeannet,2002-0674
02/01/2003,02/01/2003,Germany,DEU,"Baden-Wuerttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Thueringen provinces",,,,Kph,Storm,"Extra-tropical storm",--,--,5,0,300000,100000,Calvann,2003-0003
07/06/2003,08/06/2003,Germany,DEU,"Baden-Wuerttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Thueringen provinces",,,,Kph,Storm,"Convective storm",--,--,10,0,0,0,,2003-0781
12/01/2004,13/01/2004,Germany,DEU,"Baden-Wuerttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Thueringen provinces",,,200,Kph,Storm,--,--,--,2,0,130000,100000,Gerda,2004-0730
08/01/2005,08/01/2005,Germany,DEU,"Schleswig-Holstein province",,,181,Kph,Storm,"Extra-tropical storm",--,--,2,2,270000,200000,Erwin,2005-0011
/03/2006,/03/2006,Germany,DEU,"Bayern, Baden-Wuerttemberg, Hessen provinces",,,,Kph,Storm,--,--,--,10,200,0,0,,2006-0124
28/06/2006,29/06/2006,Germany,DEU,"Baden-Wuerttemberg province",,,,Kph,Storm,"Convective storm",Hail,--,1,100,0,0,,2006-0352
07/07/2006,07/07/2006,Germany,DEU,"Berlin city (Berlin province)",,,,Kph,Storm,--,Flood,--,0,0,0,0,,2006-0356
18/01/2007,18/01/2007,Germany,DEU,"Baden-Wuerttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Thueringen provinces",,,200,Kph,Storm,"Extra-tropical storm",--,--,11,130,5500000,3120000,Kyrill,2007-0019
23/01/2007,25/01/2007,Germany,DEU,"Berlin city (Berlin province), Seesen city (Niedersachsen province), Lubeck, Brugge cities (Schleswig-Holstein province), Werder city (Brandenburg province)",,,,Kph,Storm,"Convective storm",--,--,7,0,0,0,,2007-0037
29/02/2008,02/03/2008,Germany,DEU,Bayern,,,220,Kph,Storm,"Extra-tropical storm",Flood,--,5,0,1200000,0,Emma,2008-0082
29/05/2008,02/06/2008,Germany,DEU,"Baden-Württemberg, Nordrhein-Westfalen, Hesse, Rheinland-Pfalz, Sachsen",,,,Kph,Storm,"Convective storm",Hail,--,3,0,1500000,1100000,Hilal,2008-0653
23/07/2009,24/07/2009,Germany,DEU,"Baden-Wuerttemberg, Bayern, Berlin, Brandenburg, Mecklenburg-Vorpommern, Sachsen-Anhalt, Thueringen provinces",,,,Kph,Storm,"Convective storm",--,--,1,0,50000,0,,2009-0273
28/02/2010,28/02/2010,Germany,DEU,"Forêt Noire (Bade-Wurtemberg province) ; Nordrhein-Westfalen, Saarland, Hessen provinces",,,130,Kph,Storm,"Extra-tropical storm",--,--,4,0,1000000,680000,Xynthia,2010-0088
23/12/2010,24/12/2010,Germany,DEU,"Berlin city (Berlin province), Hamburg city (Hamburg province), Düsseldorf city (Düsseldorf district), Gelsenkirchen city (Muenster district)  (Nordrhein-Westfalen province),  Frankfort city (Darmstadt district, Hessen province)",,,,Kph,Storm,"Convective storm",--,--,0,0,0,0,,2010-0652
27/10/2013,28/10/2013,Germany,DEU,"Niedersachsen, Schleswig Holstein province",,,160,Kph,Storm,"Extra-tropical storm",--,--,7,2,0,0,"Storm Christian",2013-0398
04/12/2013,07/12/2013,Germany,DEU,"Hamburg, Schleswig-Holstein, Niedersachsen, Bremen provinces",,,,Kph,Storm,"Extra-tropical storm","Tsunami/Tidal wave",Flood,0,0,0,0,"Storm Xaver",2013-0517
27/07/2013,28/07/2013,Germany,DEU,"Wassel village (Niedersachsen province) ; Baden-Württemberg province",,,,Kph,Storm,"Convective storm",--,--,0,0,4800000,3700000,,2013-0547
08/06/2014,10/06/2014,Germany,DEU,"Koeln city (Koeln district), Dusseldorf,Krefeld, Essen cities (Dusseldorf district) (Nordrhein-Westfalen provinces)",,,,Kph,Storm,"Convective storm",--,--,6,0,0,0,,2014-0209
28/07/2014,29/07/2014,Germany,DEU,"Nordrhein-Westfalen province",,,,Kph,Storm,"Convective storm",--,--,2,1,400000,190000,,2014-0381
18/08/2017,19/08/2017,Germany,DEU,"Passau district, Freyung-Grafenau (Niederbayern), Altötting (Oberbayern)",,,,Kph,Storm,"Convective storm",Hail,--,3,24,159000,0,,2017-0360
22/06/2017,23/06/2017,Germany,DEU,"Harburg District in Niedersachsen, Sachsen-Anhalt, Brandenburg, Sachsen",,,,Kph,Storm,"Convective storm",--,--,2,0,740000,570000,,2017-0565
17/01/2018,18/01/2018,Germany,DEU,"Nordrhein-Westfalen (Emmerich-Elten, Ratingen-Dusseldorf ), Saxe-Anhalt, Thuringen, Brandenburg (Cottbus), Mecklemburg-Vorpommem,",,,130,Kph,Storm,"Extra-tropical storm","Transport accident",--,8,12,588475,0,"'Friederike' (David)",2018-0025
